atm_id,month,day,service,atm_street_number,atm_zipcode,atm_lat,atm_lon,temp,pressure,humidity,wind_speed,wind_deg,rain_3h,clouds_all,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,atm_status_Active,atm_status_Inactive,atm_manufacturer_Diebold Nixdorf,atm_manufacturer_NCR,atm_location_Bindslev,atm_location_Bryggen  Vejle,atm_location_Frederiksberg,atm_location_Hobro,atm_location_Hørning Hallen,atm_location_Intern  Skive,atm_location_Jebjerg,atm_location_Odense,atm_location_Storvorde,atm_location_Viborg,atm_streetname_Adelgade,atm_streetname_Fælledvej,atm_streetname_Gammel Kongevej,atm_streetname_Kirkegade,atm_streetname_Nørrebro,atm_streetname_Sønderbrogade,atm_streetname_Toftevej,atm_streetname_Toldboden,atm_streetname_Vandværksvej,weather_main_Clear,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Mist,weather_main_Rain,weather_main_Snow,weather_main_Thunderstorm
25,2,8,48,3,5000,55.39420346,10.36993204,271.71875,1032.39583333333,88.125,5.83333333333333,70.8333333333333,0,79.3333333333333,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,2,9,51,3,5000,55.39420346,10.36993204,271.386274509804,1034.23529411765,84.078431372549,4.3921568627451,88.2352941176471,0,75.2941176470588,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,10,60,3,5000,55.39420346,10.36993204,272.603833333333,1030.46666666667,93.15,6.83333333333333,89.5,0,85.8166666666667,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,11,44,3,5000,55.39420346,10.36993204,273.990681818182,1031.09090909091,87.2045454545455,8.52272727272727,79.0909090909091,0,23,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,2,12,40,3,5000,55.39420346,10.36993204,273.21425,1036.825,95.225,7.275,83.25,0,79.875,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,13,43,3,5000,55.39420346,10.36993204,272.003152967488,1039.18604651163,92.0930232558139,2.93023255813953,102.581395348837,0,49.1860465116279,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,14,51,3,5000,55.39420346,10.36993204,272.137647058824,1046.09803921569,96.0196078431373,3,114.43137254902,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,2,15,47,3,5000,55.39420346,10.36993204,273.874404255319,1041.59574468085,92.1063829787234,1.59574468085106,185.489361702128,0,4.59574468085106,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,2,16,40,3,5000,55.39420346,10.36993204,277.58365,1032.5,91.475,5.775,239.55,6.695,87,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,17,40.29781685472699,3,5000,55.39420346,10.36993204,277.0058,1029.09090909091,94.0545454545454,2.47272727272727,257.981818181818,1.9175,80.4363636363636,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,2,18,39,3,5000,55.39420346,10.36993204,276.865025641026,1031.64102564103,94.2564102564103,5.35897435897436,259.641025641026,2.06,61.6410256410256,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,19,11.761290030414239,3,5000,55.39420346,10.36993204,279.4865,1022.22222222222,92.3888888888889,5.77777777777778,262.944444444444,5.5,88.8888888888889,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,2,20,29.806423096091024,3,5000,55.39420346,10.36993204,280.181853658537,1010.41463414634,88.6585365853659,8.65853658536585,266.707317073171,33.15,92,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,2,21,40,3,5000,55.39420346,10.36993204,278.79815,1010.1,85.925,7.1,268.5,0.7,42.975,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,22,27.799814002343922,3,5000,55.39420346,10.36993204,279.992564102564,990.948717948718,78.4871794871795,10.9230769230769,255.128205128205,0,56.5384615384615,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,2,23,38,3,5000,55.39420346,10.36993204,276.927894736842,985.421052631579,93.3421052631579,4.34210526315789,202.368421052632,0,59.3421052631579,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,24,53,3,5000,55.39420346,10.36993204,276.133018867925,1006.22641509434,69.7924528301887,6.37735849056604,282.264150943396,0,16.4528301886792,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,25,1,3,5000,55.39420346,10.36993204,274.15,1014,86,4,260,0,20,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,27,37,3,5000,55.39420346,10.36993204,281.495945945946,994.648648648649,89.1891891891892,5.40540540540541,170.810810810811,2.4,82.4054054054054,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,2,28,101,3,5000,55.39420346,10.36993204,277.732673267327,984.930693069307,87.2376237623762,6.28712871287129,202.574257425743,0,39.9207920792079,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,1,84,3,5000,55.39420346,10.36993204,278.316428571429,993.690476190476,91.0476190476191,6.57142857142857,232.142857142857,0,69.7857142857143,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,3,2,74,3,5000,55.39420346,10.36993204,278.316756756757,997.851351351351,85.1756756756757,5.2027027027027,249.594594594595,0,58.4459459459459,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,3,3,64,3,5000,55.39420346,10.36993204,279.9859375,1004.84375,74.09375,5.453125,201.40625,0.495,52.859375,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,6,58,3,5000,55.39420346,10.36993204,275.792068965517,1005.48275862069,93.7413793103448,5.96551724137931,63.1034482758621,0,88.1896551724138,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,7,52,3,5000,55.39420346,10.36993204,273.7775,1015.61538461538,90.0576923076923,2.46153846153846,190.769230769231,0,80.7692307692308,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,8,53,3,5000,55.39420346,10.36993204,277.342641509434,1012.71698113208,89.5094339622642,4.64150943396226,165.849056603774,0,78.4905660377358,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,9,55,3,5000,55.39420346,10.36993204,278.86872727272703,1011.94545454545,92.7818181818182,3.96363636363636,217.454545454545,5.97,82.2909090909091,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,3,10,66,3,5000,55.39420346,10.36993204,280.176515151515,1022.57575757576,79.5151515151515,5.31818181818182,290.757575757576,0,51.9545454545455,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,11,34,3,5000,55.39420346,10.36993204,278.205588235294,1024.67647058824,91.9411764705882,2.88235294117647,125.294117647059,0,37.5588235294118,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,13,47,3,5000,55.39420346,10.36993204,278.560425531915,1024.3829787234,85.2553191489362,3.23404255319149,209.36170212766,0,12.2553191489362,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,3,14,47,3,5000,55.39420346,10.36993204,282.5,1022.51063829787,85.4468085106383,7.17021276595745,233.617021276596,0,72.0212765957447,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,15,35,3,5000,55.39420346,10.36993204,281.496857142857,1025,66.2,7.6,275.428571428571,0,32.4285714285714,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,3,16,55,3,5000,55.39420346,10.36993204,284.130181818182,1016.12727272727,75.1272727272727,5.52727272727273,225.636363636364,0,32.4545454545455,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,17,50,3,5000,55.39420346,10.36993204,278.8632,1004.08,85.2,7.3,258.8,0,62.02,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,18,40.12983093801886,3,5000,55.39420346,10.36993204,277.802519230769,1000.05769230769,82.9615384615385,9.15384615384615,310.230769230769,0,38.6538461538462,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,3,20,31,3,5000,55.39420346,10.36993204,282.377096774193,997.41935483871,93.0645161290323,5.12903225806452,197.096774193548,2.2425,78.5161290322581,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,21,34,3,5000,55.39420346,10.36993204,279.388529411765,1002.76470588235,86.9705882352941,8.38235294117647,244.117647058824,0,38.8235294117647,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,22,37,3,5000,55.39420346,10.36993204,282.024594594595,1015.16216216216,72.2432432432432,5.54054054054054,224.864864864865,0,20,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,3,23,48,3,5000,55.39420346,10.36993204,280.390833333333,1024.22916666667,76.4583333333333,3.14583333333333,40.8333333333333,0,10.1666666666667,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,3,24,63,3,5000,55.39420346,10.36993204,280.725079365079,1031.96825396825,49.1746031746032,2.82539682539683,282.380952380952,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,3,25,36,3,5000,55.39420346,10.36993204,281.651,1028.80555555556,78.6111111111111,6.27777777777778,298.777777777778,0,50.8333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,3,26,32,3,5000,55.39420346,10.36993204,280.580625,1026.34375,78.4375,2.09375,239.375,0,48.78125,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,3,27,47,3,5000,55.39420346,10.36993204,283.479787234043,1023.25531914894,78.3191489361702,5.14893617021277,247.659574468085,0,12.7659574468085,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,3,28,37,3,5000,55.39420346,10.36993204,283.237459459459,1019.91891891892,70.4054054054054,3.35135135135135,255.567567567568,0,23,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,3,29,21.865229959809223,3,5000,55.39420346,10.36993204,281.791212121212,1017.63636363636,92.2727272727273,5.27272727272727,271.515151515152,0,81.8181818181818,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,3,30,35.52840241935337,3,5000,55.39420346,10.36993204,285.196888888889,1018.6,90.0666666666667,5.71111111111111,214.222222222222,0,70.2222222222222,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,3,31,165,3,5000,55.39420346,10.36993204,288.377757575758,1012.13939393939,68.3151515151515,3.89090909090909,183.878787878788,0,17.5393939393939,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,1,79,3,5000,55.39420346,10.36993204,286.832658227848,1011.35443037975,73.253164556962,3.22784810126582,216.20253164557,3.74,44.6455696202532,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,4,2,42.41087766834534,3,5000,55.39420346,10.36993204,284.355967741936,1017.98387096774,80.6612903225806,4.35483870967742,265.806451612903,1.87,43.3064516129032,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,4,3,60,3,5000,55.39420346,10.36993204,282.301333333333,1026.6,66.6,2.31666666666667,249.116666666667,0,25.25,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,4,69,3,5000,55.39420346,10.36993204,284.620869565217,1025.05797101449,58.2753623188406,2.79710144927536,219.130434782609,0,19.1304347826087,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,4,5,63,3,5000,55.39420346,10.36993204,281.56380952381,1017.15873015873,75.1111111111111,8.25396825396825,277.777777777778,0,60.7142857142857,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,6,60,3,5000,55.39420346,10.36993204,281.741666666667,1020.45,76.7,7.16666666666667,280.5,0.54,65.1666666666667,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,4,7,65,3,5000,55.39420346,10.36993204,284.504615384615,1016.24615384615,80.2615384615385,8.04615384615385,288.461538461538,0,37.2307692307692,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,8,45,3,5000,55.39420346,10.36993204,283.134666666667,1022.04444444444,76.2444444444444,5.35555555555556,274.666666666667,0,63.3333333333333,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,9,26,3,5000,55.39420346,10.36993204,286.056153846154,1020.38461538462,64.3461538461538,4.30769230769231,219.615384615385,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,4,10,68,3,5000,55.39420346,10.36993204,281.822941176471,1013.39705882353,70.5147058823529,7.95588235294118,272.205882352941,0,69.0147058823529,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,4,11,63,3,5000,55.39420346,10.36993204,281.591587301587,1017.57142857143,58.8571428571429,7.76190476190476,265.079365079365,2.68,55.8412698412698,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,4,12,75,3,5000,55.39420346,10.36993204,281.547733333333,1004.12,87.8133333333333,6.6,259.066666666667,2.9,67.5333333333333,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,4,13,41.24291296233423,3,5000,55.39420346,10.36993204,281.197402701396,1011.34545454545,82.2181818181818,7.03636363636364,280.290909090909,8.57,68.2909090909091,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,4,14,30.98668390837265,3,5000,55.39420346,10.36993204,281.993404255319,1009.25531914894,84.2978723404255,4.38297872340426,264.893617021277,0.11,68.0212765957447,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,4,15,44,3,5000,55.39420346,10.36993204,279.913409090909,1003.09090909091,89.8636363636364,6.38636363636364,285.454545454545,4.935,64.1136363636364,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,16,2.128584786644206,3,5000,55.39420346,10.36993204,277.15,1013.33333333333,90.6666666666667,2,76.6666666666667,0,29.3333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,4,18,55,3,5000,55.39420346,10.36993204,277.869272727273,1031.36363636364,54.1818181818182,5.67272727272727,29.8181818181818,0,28.2181818181818,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,19,59,3,5000,55.39420346,10.36993204,279.023389830509,1036.15254237288,56.2033898305085,1.6271186440678,176.610169491525,0,21.3559322033898,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,20,56,3,5000,55.39420346,10.36993204,280.7475,1030.83928571429,73.3571428571429,5.92857142857143,242.321428571429,0,69.8214285714286,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,4,21,59,3,5000,55.39420346,10.36993204,282.705084745763,1017.30508474576,89.271186440678,7.54237288135593,259.830508474576,0,79.1864406779661,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,22,49,3,5000,55.39420346,10.36993204,281.375306122449,1014.71428571429,64.5510204081633,8.75510204081633,290.408163265306,0,25.6530612244898,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,4,23,39,3,5000,55.39420346,10.36993204,280.648717948718,1016.30769230769,49.9487179487179,8.51282051282051,290.25641025641,0,11.5128205128205,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,24,46,3,5000,55.39420346,10.36993204,281.034130434783,1004.26086956522,70.7391304347826,8.78260869565217,259.782608695652,0,52.8260869565217,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,25,40,3,5000,55.39420346,10.36993204,278.32825,1002.25,76.975,4.725,257.5,0,60.175,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,26,59,3,5000,55.39420346,10.36993204,279.665118644068,1010.98305084746,74.2881355932203,2.47457627118644,194.915254237288,0,49.8305084745763,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,27,57,3,5000,55.39420346,10.36993204,279.63350877193,1011.17543859649,81.8245614035088,4.89473684210526,222.456140350877,0,53.5087719298246,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,28,124,3,5000,55.39420346,10.36993204,281.124677419355,1010.36290322581,81.6370967741936,3.08870967741935,208.145161290323,0,71.4596774193548,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,29,46.2653641612269,3,5000,55.39420346,10.36993204,280.360285714286,1017.11428571429,80.3571428571429,2.61428571428571,83.5714285714286,0,38.6428571428571,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,4,30,55,3,5000,55.39420346,10.36993204,282.341818181818,1019.45454545455,67.2909090909091,7.4,109.090909090909,0,10.5454545454545,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,5,1,64,3,5000,55.39420346,10.36993204,283.86171875,1019.953125,56.96875,9.171875,97.1875,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,5,2,1,3,5000,55.39420346,10.36993204,282.15,1025,70,6,70,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,5,3,6,3,5000,55.39420346,10.36993204,286.433333333333,1028,45,6.66666666666667,56.6666666666667,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,5,4,39,3,5000,55.39420346,10.36993204,284.114615384615,1027.23076923077,60.5641025641026,9.25641025641026,32.8205128205128,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,5,5,58,3,5000,55.39420346,10.36993204,282.756034482759,1023.63793103448,78.7586206896552,6.06896551724138,34.8275862068966,0,43.6034482758621,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,5,6,40,3,5000,55.39420346,10.36993204,284.0225,1016.95,73.15,1.3,126.5,0,49.8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,5,7,28,3,5000,55.39420346,10.36993204,288.803571428571,1012.89285714286,53.4642857142857,2,167.857142857143,0,10.0357142857143,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,5,8,49,3,5000,55.39420346,10.36993204,281.142857142857,1021.51020408163,51.2857142857143,6.46938775510204,30,0,13.2040816326531,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,5,9,57,3,5000,55.39420346,10.36993204,281.850175438597,1016.80701754386,77.2456140350877,3.36842105263158,222.456140350877,3.98,71.3859649122807,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,5,10,49,3,5000,55.39420346,10.36993204,281.489795918367,1006.65306122449,93.0816326530612,3.02040816326531,270.204081632653,0,74.6326530612245,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,5,11,64,3,5000,55.39420346,10.36993204,284.41890625,1005.25,75.828125,3.359375,118.4375,0,47.03125,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,5,12,25.881478245719336,3,5000,55.39420346,10.36993204,284.854,1006.8,76.8,6.28571428571429,100.857142857143,2.057,36.7428571428571,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,5,13,28.29267516927794,3,5000,55.39420346,10.36993204,287.45,1011.47222222222,87.0833333333333,3,120.833333333333,4.65,47.6666666666667,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,5,14,24,3,5000,55.39420346,10.36993204,288.8375,1018.66666666667,70.625,3.20833333333333,221.375,0,43.0416666666667,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,5,15,42,3,5000,55.39420346,10.36993204,289.665714285714,1027.21428571429,56.5714285714286,3.19047619047619,263.571428571429,0,24.1666666666667,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,5,16,23.28796536149457,3,5000,55.39420346,10.36993204,286.445294117647,1026.08823529412,96.2941176470588,4.97058823529412,162.058823529412,0,81.6176470588235,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
